Date,CW_loads,HW_loads,Campus_KWH,Electricity_prices,carbon
2016-01-01T08:00:00,2647.9027297634548,137.1562216440837,18994.705264010958,0.03027335,328.35392848129976
2016-01-01T09:00:00,2630.488401760525,136.77772216796876,18727.655570814342,0.03021553,322.1710976218331
2016-01-01T10:00:00,2570.219885728624,146.401444744534,18768.513689507374,0.02839699,319.4603167908075
2016-01-01T11:00:00,2505.039331122505,152.72180491553414,18883.712595621742,0.028627499999999997,317.00757110226454
2016-01-01T12:00:00,2438.775455593533,153.6264723841349,19094.819592895507,0.02977012,312.9352680582427
2016-01-01T13:00:00,2478.138873155382,162.16205551995168,19494.038597886833,0.03117709,315.2479571961725
2016-01-01T14:00:00,2509.201355319553,161.50013871934678,19403.271683620882,0.03054824,315.26592251570685
2016-01-01T15:00:00,2520.185173068576,161.49094419691298,19118.93837931315,0.02802933,292.3945129677104
2016-01-01T16:00:00,2551.6851496717663,157.50069461398658,19072.263704901798,0.02593477,215.1100037396254
2016-01-01T17:00:00,2670.5115184868705,141.93152739206948,19019.74845343696,0.02391708,153.6116060543288
2016-01-01T18:00:00,2777.3055293782554,125.40058359781901,19035.546841227213,0.02166984,138.938985598409
2016-01-01T19:00:00,2920.092561984592,108.82369442621868,19034.200786132813,0.02037701,134.04016925801574
2016-01-01T20:00:00,2971.398107231988,112.26530543433296,19078.787884521484,0.02045664,127.8296873107012
2016-01-01T21:00:00,3062.2754332139757,112.27711142222088,18959.38996893989,0.021121900000000002,135.48727651576795
2016-01-01T22:00:00,3116.363413492839,114.91549992667305,19084.297369520402,0.02440677,171.60615564071898
2016-01-01T23:00:00,2885.4513685438374,119.54602791468302,19458.19609686957,0.03293,241.58295358626842
2016-01-02T00:00:00,2985.437447170681,130.31372230741712,20335.493663262263,0.04455119999999999,337.29966172170845
2016-01-02T01:00:00,2874.0833103434247,117.20766620424057,20257.040788506398,0.04543714,343.07619562997445
2016-01-02T02:00:00,2827.55318617079,110.26033371183607,20191.89381171333,0.04426684,340.7500336943795
2016-01-02T03:00:00,2776.615716959636,108.72261136796742,19945.822607693146,0.04108822,343.04212478826923
2016-01-02T04:00:00,2420.2245330132378,115.25794452243382,19800.483349202477,0.03705595,344.4398522301184
2016-01-02T05:00:00,2629.8124731445314,112.79588885413277,19593.17001030816,0.03410208,347.2671984474074
2016-01-02T06:00:00,2846.467553168403,114.28722222646076,19355.840943264437,0.03032045,346.0909215429148
2016-01-02T07:00:00,2830.455942247179,118.60427771462335,19093.013096923827,0.03039342,343.29139002675925
2016-01-02T08:00:00,2823.4906938340932,118.29961127599078,18908.64208991157,0.02944288,341.2108488036457
2016-01-02T09:00:00,2743.2522947184243,117.7068334473504,18793.091746893988,0.02843559,335.7395883723646
2016-01-02T10:00:00,2770.8472068956157,122.47652761459352,18829.97043070475,0.028513760000000006,331.36233013035115
2016-01-02T11:00:00,2737.789326985677,128.12294424692791,18827.84793850369,0.02966585,328.37886101595126
2016-01-02T12:00:00,2748.13423699273,130.37133269839816,19104.894454549154,0.02998423,329.9999523735495
2016-01-02T13:00:00,2752.1481293402776,140.33141597747806,19526.35615865072,0.03027075,327.17386683652865
2016-01-02T14:00:00,2730.555506117079,150.18666634877522,19770.780404663084,0.030239999999999996,327.0798672748966
2016-01-02T15:00:00,2715.365655517578,158.560250354343,19679.037602810327,0.02797843,307.54680384842084
2016-01-02T16:00:00,2746.2430229356555,157.31955581665042,20132.636504448783,0.02534131,262.6332424643204
2016-01-02T17:00:00,2803.7777547200517,147.96616610209148,20399.79457383897,0.02500829,227.06800080312308
2016-01-02T18:00:00,2913.5115420871307,127.86030556784736,20415.978367852105,0.02497782,212.0312960640925
2016-01-02T19:00:00,3030.150411648221,122.07227711783516,20364.296169433597,0.02179989,191.17462268939576
2016-01-02T20:00:00,3214.932818196615,124.29066644244725,20273.18174540202,0.02012252,185.35683432069843
2016-01-02T21:00:00,3415.85643778483,108.49611106872558,20368.27550760905,0.02336896,204.24303045400814
2016-01-02T22:00:00,3510.5346877712677,122.2342774772644,20494.63629313151,0.024455300000000003,213.39995703413783
2016-01-02T23:00:00,3271.858739556207,134.80938834932115,20595.30707038032,0.03310076,279.1848028302746
2016-01-03T00:00:00,3351.8240373399517,127.41847183439468,21522.367629258897,0.04373123,336.0267307177276
2016-01-03T01:00:00,3289.898114827474,124.64019481870865,21435.347246229383,0.04441625,340.91317867072786
2016-01-03T02:00:00,3192.138865017361,122.8388333829244,21240.139401312936,0.04003208,335.55703627502146
2016-01-03T03:00:00,2711.969892578125,112.97986095640394,20850.802059868707,0.03928538,339.4614901957355
2016-01-03T04:00:00,3109.9629190402557,115.60705565346613,20705.19720648872,0.03572815,342.44460220291836
2016-01-03T05:00:00,3227.0531987169047,123.18119460635715,20409.051753200958,0.03363187,341.92613376700353
2016-01-03T06:00:00,3227.7592201741536,125.25138859219021,20046.25002421061,0.03066598,343.5347073567171
2016-01-03T07:00:00,3168.858764851888,129.0492225265503,19897.816588948568,0.02738356,341.4994611652046
2016-01-03T08:00:00,3126.034693671333,128.19588896009657,19705.217771945532,0.02575847,336.111760181772
2016-01-03T09:00:00,3069.393465237088,130.91283294465808,19448.686462402344,0.02671718,331.715783000047
2016-01-03T10:00:00,3028.7638547770184,148.22694397820368,19543.201338568797,0.02709203,327.4011954404596
2016-01-03T11:00:00,2978.65042711046,148.08574983384875,19597.079524129233,0.02786472,325.70814221498495
2016-01-03T12:00:00,2956.8425538465717,138.66036128997806,19807.935300971134,0.028960000000000003,321.4020334596497
2016-01-03T13:00:00,2960.1041326904297,147.27258327060275,20217.191710476345,0.03017128,320.99686973039775
2016-01-03T14:00:00,2941.8171004231767,144.0392498694526,20257.213524102106,0.02962212,321.50997851195274
2016-01-03T15:00:00,2946.3332954915363,141.3368614027235,20223.99415045844,0.02689857,303.6229483356713
2016-01-03T16:00:00,3038.694418063694,143.5758061769274,20574.084457736542,0.02595851,261.3873086048423
2016-01-03T17:00:00,3111.263870374892,117.01408346388077,20824.93504218208,0.02474864,221.30920566479145
2016-01-03T18:00:00,3258.7453254530164,120.35080609215629,20948.767224392363,0.02483224,190.1203507142038
2016-01-03T19:00:00,3410.3587608506946,100.3525274848938,21029.24421780057,0.02115341,180.18313247711004
2016-01-03T20:00:00,3573.259228176541,89.29686099370319,20892.331087917748,0.020919999999999998,182.54880630589625
2016-01-03T21:00:00,3676.240683119032,100.30425007502237,21129.765966389976,0.02409369,204.98080047725418
2016-01-03T22:00:00,3695.0346843126094,109.22600030899048,21087.87461276584,0.02578624,251.91019137426585
2016-01-03T23:00:00,3674.80090894911,116.26583307266236,21480.467397460936,0.03295304,278.8500239563388
2016-01-04T00:00:00,3409.3842366536464,115.69030559539793,22741.7142839898,0.043538150000000005,324.9413905485356
2016-01-04T01:00:00,3534.729138115777,112.91002734926012,22699.03009426541,0.04450088,327.0274104486733
2016-01-04T02:00:00,3512.3772905137807,108.10749973085191,22416.557027316627,0.04159676,329.0151624361968
2016-01-04T03:00:00,3176.523120591905,102.97527772691515,21813.652491726345,0.04031735,330.8613716227156
